WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,7,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2159553,30.2861797352907,-97.5972467667414,434363,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,8,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2061024,30.2861797352907,-97.5972467667414,434364,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,9,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2061031,30.2861797352907,-97.5972467667414,434365,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,10,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2061038,30.2861797352907,-97.5972467667414,434366,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,11,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2062578,30.2861797352907,-97.5972467667414,434367,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,12,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2062585,30.2861797352907,-97.5972467667414,434368,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,13,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2062594,30.2861797352907,-97.5972467667414,434369,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,14,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2062601,30.2861797352907,-97.5972467667414,434370,false,
Walter E. Long Lake,07/11/2013 11:25:00 AM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4344,15,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",2062608,30.2861797352907,-97.5972467667414,434371,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,0.2,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059440,30.2921531272374,-97.6092289657427,434386,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,1,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059447,30.2921531272374,-97.6092289657427,434388,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,2,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059456,30.2921531272374,-97.6092289657427,434389,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,3,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059462,30.2921531272374,-97.6092289657427,434390,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,4,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059469,30.2921531272374,-97.6092289657427,434391,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,5,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059475,30.2921531272374,-97.6092289657427,434392,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,6,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059481,30.2921531272374,-97.6092289657427,434393,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,7,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059487,30.2921531272374,-97.6092289657427,434394,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,8,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059493,30.2921531272374,-97.6092289657427,434395,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,9,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059500,30.2921531272374,-97.6092289657427,434396,false,
Walter E. Long Lake,07/11/2013 10:45:00 AM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,,3,Days,Total,,4346,10,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",2059507,30.2921531272374,-97.6092289657427,434397,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,0.2,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955070,30.2921531272374,-97.6092289657427,423456,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,1,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955076,30.2921531272374,-97.6092289657427,423458,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,2,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955082,30.2921531272374,-97.6092289657427,423459,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,3,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955088,30.2921531272374,-97.6092289657427,423460,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,4,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955094,30.2921531272374,-97.6092289657427,423461,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,5,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955100,30.2921531272374,-97.6092289657427,423462,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,6,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955106,30.2921531272374,-97.6092289657427,423463,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,7,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955306,30.2921531272374,-97.6092289657427,423464,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,8,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955296,30.2921531272374,-97.6092289657427,423465,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,9,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955302,30.2921531272374,-97.6092289657427,423466,false,
Walter E. Long Lake,04/08/2013 03:00:00 PM,Lake Long mid-lake of Western Arm (LWL5),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4346,10,NONE,U,Lake Long Study,"(30.2921531272374, -97.6092289657427)",1955312,30.2921531272374,-97.6092289657427,423467,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,0.2,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955318,30.3018400754222,-97.6003116725693,423442,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,1,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955324,30.3018400754222,-97.6003116725693,423444,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,2,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955330,30.3018400754222,-97.6003116725693,423445,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,3,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955336,30.3018400754222,-97.6003116725693,423446,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,4,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955342,30.3018400754222,-97.6003116725693,423447,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,5,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955348,30.3018400754222,-97.6003116725693,423448,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,6,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955354,30.3018400754222,-97.6003116725693,423449,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,7,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955360,30.3018400754222,-97.6003116725693,423450,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,8,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955366,30.3018400754222,-97.6003116725693,423451,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,9,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955372,30.3018400754222,-97.6003116725693,423452,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,10,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955378,30.3018400754222,-97.6003116725693,423453,false,
Walter E. Long Lake,04/08/2013 02:15:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4345,11,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1955384,30.3018400754222,-97.6003116725693,423454,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,0.2,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955010,30.2861797352907,-97.5972467667414,423440,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,1,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955002,30.2861797352907,-97.5972467667414,423423,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,2,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955016,30.2861797352907,-97.5972467667414,423424,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,3,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955022,30.2861797352907,-97.5972467667414,423425,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,4,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955028,30.2861797352907,-97.5972467667414,423426,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,5,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955034,30.2861797352907,-97.5972467667414,423427,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,6,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955040,30.2861797352907,-97.5972467667414,423428,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,7,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955046,30.2861797352907,-97.5972467667414,423429,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,8,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955005,30.2861797352907,-97.5972467667414,423430,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,9,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955404,30.2861797352907,-97.5972467667414,423431,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,10,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955410,30.2861797352907,-97.5972467667414,423432,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,11,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955416,30.2861797352907,-97.5972467667414,423433,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,12,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955422,30.2861797352907,-97.5972467667414,423434,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,13,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955428,30.2861797352907,-97.5972467667414,423435,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,14,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955052,30.2861797352907,-97.5972467667414,423436,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,15,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955058,30.2861797352907,-97.5972467667414,423437,false,
Walter E. Long Lake,04/08/2013 01:45:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,6,Days,Total,,4344,16,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1955064,30.2861797352907,-97.5972467667414,423438,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,0.2,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961713,30.3018400754222,-97.6003116725693,387667,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,1,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961790,30.3018400754222,-97.6003116725693,387655,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,2,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961865,30.3018400754222,-97.6003116725693,387656,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,3,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961908,30.3018400754222,-97.6003116725693,387657,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,4,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961984,30.3018400754222,-97.6003116725693,387658,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,5,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961411,30.3018400754222,-97.6003116725693,387659,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,6,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961462,30.3018400754222,-97.6003116725693,387660,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,7,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961511,30.3018400754222,-97.6003116725693,387661,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,8,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961591,30.3018400754222,-97.6003116725693,387662,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,9,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961632,30.3018400754222,-97.6003116725693,387663,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,10,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961719,30.3018400754222,-97.6003116725693,387664,false,
Walter E. Long Lake,10/31/2012 12:45:00 PM,Lake Long mid-lake of Eastern Arm (LWL4),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4345,11,NONE,U,Lake Long Study,"(30.3018400754222, -97.6003116725693)",1961793,30.3018400754222,-97.6003116725693,387665,false,
Walter E. Long Lake,10/31/2012 12:10:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4344,0.2,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1961898,30.2861797352907,-97.5972467667414,387636,false,
Walter E. Long Lake,10/31/2012 12:10:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4344,1,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1961939,30.2861797352907,-97.5972467667414,387638,false,
Walter E. Long Lake,10/31/2012 12:10:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4344,2,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1961367,30.2861797352907,-97.5972467667414,387639,false,
Walter E. Long Lake,10/31/2012 12:10:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4344,3,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1961454,30.2861797352907,-97.5972467667414,387640,false,
Walter E. Long Lake,10/31/2012 12:10:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4344,4,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1961504,30.2861797352907,-97.5972467667414,387641,false,
Walter E. Long Lake,10/31/2012 12:10:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4344,5,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1961550,30.2861797352907,-97.5972467667414,387642,false,
Walter E. Long Lake,10/31/2012 12:10:00 PM,Lake Long @ Dam (LWL3),Lake,Surface Water,Flow/Rainfall,DAYS AFTER STORM,>,14,Days,Total,,4344,6,NONE,U,Lake Long Study,"(30.2861797352907, -97.5972467667414)",1961626,30.2861797352907,-97.5972467667414,387643,false,
